outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,18 to 25,2006-08,"New York Region 12",0.2218471026,0.1800993154,0.2700843896
Marijuana Use in the Past Month,26 or Older,2006-08,"New York Region 12",0.057414073,0.0430683172,0.0761580025
Marijuana Use in the Past Month,12 or Older,2006-08,"New York Region 13",0.08714941,0.0673578879,0.1120574947
Marijuana Use in the Past Month,12 to 17,2006-08,"New York Region 13",0.10464775,0.0747186198,0.1446905547
Marijuana Use in the Past Month,18 or Older,2006-08,"New York Region 13",0.0852811324,0.0651184235,0.1109459677
Marijuana Use in the Past Month,18 to 25,2006-08,"New York Region 13",0.2292533736,0.1787850116,0.288955397
Marijuana Use in the Past Month,26 or Older,2006-08,"New York Region 13",0.0570292042,0.0395616433,0.0815542882
Marijuana Use in the Past Month,12 or Older,2006-08,"North Carolina",0.0569745289,0.0485154297,0.0668049916
Marijuana Use in the Past Month,12 to 17,2006-08,"North Carolina",0.0663604203,0.0556418408,0.078971111
Marijuana Use in the Past Month,18 or Older,2006-08,"North Carolina",0.0559442149,0.0470271103,0.0664342753
Marijuana Use in the Past Month,18 to 25,2006-08,"North Carolina",0.1617519392,0.1387604314,0.187722607
Marijuana Use in the Past Month,26 or Older,2006-08,"North Carolina",0.038952887,0.0306532063,0.0493853048
Marijuana Use in the Past Month,12 or Older,2006-08,"North Carolina Partners Behavioral Health Management",0.0521743015,0.0374837806,0.0721904632
Marijuana Use in the Past Month,12 to 17,2006-08,"North Carolina Partners Behavioral Health Management",0.0667801213,0.0460262525,0.0959509436
Marijuana Use in the Past Month,18 or Older,2006-08,"North Carolina Partners Behavioral Health Management",0.0505543373,0.0356194176,0.0712884396
Marijuana Use in the Past Month,18 to 25,2006-08,"North Carolina Partners Behavioral Health Management",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"North Carolina Partners Behavioral Health Management",0.0353944897,0.0227699982,0.0546271749
Marijuana Use in the Past Month,12 or Older,2006-08,"North Carolina Sandhills Center 1",0.0567126679,0.0390751342,0.0816350055
Marijuana Use in the Past Month,12 to 17,2006-08,"North Carolina Sandhills Center 1",0.065389558,0.0426347878,0.0990325956
Marijuana Use in the Past Month,18 or Older,2006-08,"North Carolina Sandhills Center 1",0.0557099702,0.037784933,0.0814190404
Marijuana Use in the Past Month,18 to 25,2006-08,"North Carolina Sandhills Center 1",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"North Carolina Sandhills Center 1",0.0405081391,0.0251810706,0.0645466758
Marijuana Use in the Past Month,12 or Older,2006-08,"North Carolina Sandhills Center 2",0.0629804522,0.0434793683,0.0904013981
Marijuana Use in the Past Month,12 to 17,2006-08,"North Carolina Sandhills Center 2",0.0682161074,0.0452267043,0.1016472627
Marijuana Use in the Past Month,18 or Older,2006-08,"North Carolina Sandhills Center 2",0.0624227197,0.0424595247,0.0908811663
Marijuana Use in the Past Month,18 to 25,2006-08,"North Carolina Sandhills Center 2",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"North Carolina Sandhills Center 2",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,12 or Older,2006-08,"North Carolina Smoky Mountain Center 1",0.0514508365,0.0362007586,0.0726410271
Marijuana Use in the Past Month,12 to 17,2006-08,"North Carolina Smoky Mountain Center 1",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,18 or Older,2006-08,"North Carolina Smoky Mountain Center 1",0.0504423686,0.0351114481,0.0719680334
Marijuana Use in the Past Month,18 to 25,2006-08,"North Carolina Smoky Mountain Center 1",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"North Carolina Smoky Mountain Center 1",0.0322598366,0.0200741888,0.0514541396
Marijuana Use in the Past Month,12 or Older,2006-08,"North Carolina Smoky Mountain Center 2",0.0520938731,0.0353995729,0.0760405054
Marijuana Use in the Past Month,12 to 17,2006-08,"North Carolina Smoky Mountain Center 2",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,18 or Older,2006-08,"North Carolina Smoky Mountain Center 2",0.0504146889,0.033699092,0.0747799914
Marijuana Use in the Past Month,18 to 25,2006-08,"North Carolina Smoky Mountain Center 2",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"North Carolina Smoky Mountain Center 2",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,12 or Older,2006-08,"North Carolina Trillium Health Resources 1",0.0722495066,0.0517571691,0.0999997818
Marijuana Use in the Past Month,12 to 17,2006-08,"North Carolina Trillium Health Resources 1",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,18 or Older,2006-08,"North Carolina Trillium Health Resources 1",0.0721094669,0.0510710537,0.100893063
Marijuana Use in the Past Month,18 to 25,2006-08,"North Carolina Trillium Health Resources 1",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"North Carolina Trillium Health Resources 1",0.049216859,0.0315504861,0.0759990545
Marijuana Use in the Past Month,12 or Older,2006-08,"North Carolina Trillium Health Resources 2",0.0743190819,0.0536747143,0.1020474467
Marijuana Use in the Past Month,12 to 17,2006-08,"North Carolina Trillium Health Resources 2",0.081114362,0.0541195748,0.1198677571
Marijuana Use in the Past Month,18 or Older,2006-08,"North Carolina Trillium Health Resources 2",0.0736657175,0.052699031,0.1020752954
Marijuana Use in the Past Month,18 to 25,2006-08,"North Carolina Trillium Health Resources 2",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"North Carolina Trillium Health Resources 2",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,12 or Older,2006-08,"North Carolina Alliance",0.0497191958,0.0370143433,0.0664838104
Marijuana Use in the Past Month,12 to 17,2006-08,"North Carolina Alliance",0.0577991554,0.0408764864,0.0811350781
Marijuana Use in the Past Month,18 or Older,2006-08,"North Carolina Alliance",0.0487927724,0.035728183,0.0663061411
Marijuana Use in the Past Month,18 to 25,2006-08,"North Carolina Alliance",0.1374756729,0.1029251824,0.1812805225
Marijuana Use in the Past Month,26 or Older,2006-08,"North Carolina Alliance",0.0335622061,0.0222601066,0.0503074511
Marijuana Use in the Past Month,12 or Older,2006-08,"North Carolina Cardinal Innovations",0.0551893738,0.0405578896,0.074688348
Marijuana Use in the Past Month,12 to 17,2006-08,"North Carolina Cardinal Innovations",0.0681559062,0.0483071474,0.0953432043
Marijuana Use in the Past Month,18 or Older,2006-08,"North Carolina Cardinal Innovations",0.0537470285,0.0387511785,0.0740986074
Marijuana Use in the Past Month,18 to 25,2006-08,"North Carolina Cardinal Innovations",0.1584434774,0.1144640456,0.2152139941
Marijuana Use in the Past Month,26 or Older,2006-08,"North Carolina Cardinal Innovations",0.0368463903,0.0244413117,0.0551914122
Marijuana Use in the Past Month,12 or Older,2006-08,"North Carolina CenterPoint/Guilford",0.0565547591,0.0428914613,0.0742329919
Marijuana Use in the Past Month,12 to 17,2006-08,"North Carolina CenterPoint/Guilford",0.0662436253,0.0488856841,0.0891869459
Marijuana Use in the Past Month,18 or Older,2006-08,"North Carolina CenterPoint/Guilford",0.0555085292,0.0414943005,0.073891027
Marijuana Use in the Past Month,18 to 25,2006-08,"North Carolina CenterPoint/Guilford",0.1552540164,0.1183820263,0.2009921625
Marijuana Use in the Past Month,26 or Older,2006-08,"North Carolina CenterPoint/Guilford",0.0398502857,0.0277490779,0.0569198043
Marijuana Use in the Past Month,12 or Older,2006-08,"North Carolina Cardinal Innovations Healthcare Solutions 3",0.0599837433,0.0439001159,0.0814578752
Marijuana Use in the Past Month,12 to 17,2006-08,"North Carolina Cardinal Innovations Healthcare Solutions 3",0.0710500177,0.0489649848,0.1020275831
Marijuana Use in the Past Month,18 or Older,2006-08,"North Carolina Cardinal Innovations Healthcare Solutions 3",0.0587195461,0.0423255145,0.0809269205
Marijuana Use in the Past Month,18 to 25,2006-08,"North Carolina Cardinal Innovations Healthcare Solutions 3",0.1538698898,0.1162373962,0.2009162382
Marijuana Use in the Past Month,26 or Older,2006-08,"North Carolina Cardinal Innovations Healthcare Solutions 3",0.0446757841,0.0297042565,0.066674729
Marijuana Use in the Past Month,12 or Older,2006-08,"North Carolina CenterPoint Human Services",0.050866695,0.035679957,0.0720346186
Marijuana Use in the Past Month,12 to 17,2006-08,"North Carolina CenterPoint Human Services",0.064537335,0.0431228865,0.0955244034
Marijuana Use in the Past Month,18 or Older,2006-08,"North Carolina CenterPoint Human Services",0.0493728128,0.0340566645,0.0710702267
Marijuana Use in the Past Month,18 to 25,2006-08,"North Carolina CenterPoint Human Services",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"North Carolina CenterPoint Human Services",0.035259589,0.0224321511,0.0550094144
Marijuana Use in the Past Month,12 or Older,2006-08,"North Carolina Eastpointe",0.0598529639,0.041457725,0.0856807805
Marijuana Use in the Past Month,12 to 17,2006-08,"North Carolina Eastpointe",0.0615374714,0.0401837639,0.0931374546
Marijuana Use in the Past Month,18 or Older,2006-08,"North Carolina Eastpointe",0.0596486269,0.0406626313,0.0866983261
Marijuana Use in the Past Month,18 to 25,2006-08,"North Carolina Eastpointe",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"North Carolina Eastpointe",0.043784694,0.0273389715,0.0694172783
Marijuana Use in the Past Month,12 or Older,2006-08,"North Dakota",0.04828082,0.0404958481,0.0574727409
Marijuana Use in the Past Month,12 to 17,2006-08,"North Dakota",0.050325041,0.040648242,0.0621562624
Marijuana Use in the Past Month,18 or Older,2006-08,"North Dakota",0.0480658647,0.0398274223,0.0579056847
Marijuana Use in the Past Month,18 to 25,2006-08,"North Dakota",0.1186880229,0.0999193637,0.1404321009
Marijuana Use in the Past Month,26 or Older,2006-08,"North Dakota",0.032231247,0.0242765163,0.0426785077
Marijuana Use in the Past Month,12 or Older,2006-08,"North Dakota Badlands and West Central",0.0456686848,0.0339408549,0.0611922291
Marijuana Use in the Past Month,12 to 17,2006-08,"North Dakota Badlands and West Central",0.0507961392,0.0356731936,0.0718524666
Marijuana Use in the Past Month,18 or Older,2006-08,"North Dakota Badlands and West Central",0.0451216668,0.0329715995,0.0614644675
Marijuana Use in the Past Month,18 to 25,2006-08,"North Dakota Badlands and West Central",0.1226964396,0.0916190415,0.1624304024
Marijuana Use in the Past Month,26 or Older,2006-08,"North Dakota Badlands and West Central",0.0307361303,0.0202096859,0.0464852656
Marijuana Use in the Past Month,12 or Older,2006-08,"North Dakota Northeast",0.047544957,0.0346013475,0.0650044608
Marijuana Use in the Past Month,12 to 17,2006-08,"North Dakota Northeast",0.0469049301,0.0317778018,0.0687218934
Marijuana Use in the Past Month,18 or Older,2006-08,"North Dakota Northeast",0.0476080554,0.0342383227,0.0658426046
Marijuana Use in the Past Month,18 to 25,2006-08,"North Dakota Northeast",0.1027150235,0.0735371624,0.1416993125
Marijuana Use in the Past Month,26 or Older,2006-08,"North Dakota Northeast",0.0280710823,0.0176819358,0.0442892277
Marijuana Use in the Past Month,12 or Older,2006-08,"North Dakota Southeast",0.0605185096,0.0474005998,0.0769734006
Marijuana Use in the Past Month,12 to 17,2006-08,"North Dakota Southeast",0.0590432322,0.0421608562,0.0821062954
Marijuana Use in the Past Month,18 or Older,2006-08,"North Dakota Southeast",0.0606620088,0.0470549597,0.0778822733
Marijuana Use in the Past Month,18 to 25,2006-08,"North Dakota Southeast",0.1372846728,0.1083406104,0.1724657183
Marijuana Use in the Past Month,26 or Older,2006-08,"North Dakota Southeast",0.0408433165,0.0282005846,0.05881096
Marijuana Use in the Past Month,12 or Older,2006-08,"North Dakota Lake Region and South Central",0.0453626029,0.0322230491,0.0635084549
Marijuana Use in the Past Month,12 to 17,2006-08,"North Dakota Lake Region and South Central",0.0490660357,0.0331598027,0.0720337715
Marijuana Use in the Past Month,18 or Older,2006-08,"North Dakota Lake Region and South Central",0.0449354723,0.0313791703,0.0639615843
Marijuana Use in the Past Month,18 to 25,2006-08,"North Dakota Lake Region and South Central",0.1204328547,0.0860589869,0.1660420399
Marijuana Use in the Past Month,26 or Older,2006-08,"North Dakota Lake Region and South Central",0.0319309403,0.0200546246,0.0504781058
Marijuana Use in the Past Month,12 or Older,2006-08,"North Dakota North Central and Northwest",0.0363910274,0.0255987717,0.0514927757
Marijuana Use in the Past Month,12 to 17,2006-08,"North Dakota North Central and Northwest",0.041134744,0.0271012456,0.0619721496
Marijuana Use in the Past Month,18 or Older,2006-08,"North Dakota North Central and Northwest",0.0358622578,0.0248412308,0.0515145581
Marijuana Use in the Past Month,18 to 25,2006-08,"North Dakota North Central and Northwest",0.0942421196,0.0661352801,0.1325980174
Marijuana Use in the Past Month,26 or Older,2006-08,"North Dakota North Central and Northwest",0.0249873643,0.0154709343,0.0401189739
Marijuana Use in the Past Month,12 or Older,2006-08,"Ohio",0.0604072532,0.055265465,0.0659940059
Marijuana Use in the Past Month,12 to 17,2006-08,"Ohio",0.0740061943,0.066600772,0.0821625532
Marijuana Use in the Past Month,18 or Older,2006-08,"Ohio",0.0588748452,0.053352321,0.0649298003
Marijuana Use in the Past Month,18 to 25,2006-08,"Ohio",0.1673830486,0.1543369188,0.1812955508
Marijuana Use in the Past Month,26 or Older,2006-08,"Ohio",0.0408013267,0.0350315781,0.0474746084
Marijuana Use in the Past Month,12 or Older,2006-08,"Ohio Board 12",0.0627437336,0.047839775,0.0818915174
Marijuana Use in the Past Month,12 to 17,2006-08,"Ohio Board 12",0.0752358747,0.053571269,0.1046926372
Marijuana Use in the Past Month,18 or Older,2006-08,"Ohio Board 12",0.0614083277,0.0462807981,0.0810602388
Marijuana Use in the Past Month,18 to 25,2006-08,"Ohio Board 12",0.1687365967,0.1298017575,0.216445315
Marijuana Use in the Past Month,26 or Older,2006-08,"Ohio Board 12",0.0399461707,0.0273403839,0.0580174041
Marijuana Use in the Past Month,12 or Older,2006-08,"Ohio Boards 20, 32, 54, and 69",0.0449559227,0.0326893191,0.0615327374
Marijuana Use in the Past Month,12 to 17,2006-08,"Ohio Boards 20, 32, 54, and 69",0.0609724905,0.042337148,0.0870647317
Marijuana Use in the Past Month,18 or Older,2006-08,"Ohio Boards 20, 32, 54, and 69",0.0430552854,0.0307146108,0.0600470938
Marijuana Use in the Past Month,18 to 25,2006-08,"Ohio Boards 20, 32, 54, and 69",0.1297405175,0.0943626998,0.175807142
Marijuana Use in the Past Month,26 or Older,2006-08,"Ohio Boards 20, 32, 54, and 69",0.0289981282,0.0189044717,0.0442380803
Marijuana Use in the Past Month,12 or Older,2006-08,"Ohio Boards 21, 39, 51, 70, and 80",0.0510767818,0.0389692644,0.0666850094
Marijuana Use in the Past Month,12 to 17,2006-08,"Ohio Boards 21, 39, 51, 70, and 80",0.0715827906,0.051300862,0.0990460834
Marijuana Use in the Past Month,18 or Older,2006-08,"Ohio Boards 21, 39, 51, 70, and 80",0.0487523251,0.0366664453,0.0645549585
Marijuana Use in the Past Month,18 to 25,2006-08,"Ohio Boards 21, 39, 51, 70, and 80",0.1456367004,0.1114169237,0.188141186
Marijuana Use in the Past Month,26 or Older,2006-08,"Ohio Boards 21, 39, 51, 70, and 80",0.0337951056,0.0234711738,0.0484348477
Marijuana Use in the Past Month,12 or Older,2006-08,"Ohio Boards 22, 74, and 87",0.0615364066,0.0455410461,0.0826632458
Marijuana Use in the Past Month,12 to 17,2006-08,"Ohio Boards 22, 74, and 87",0.0712197275,0.0495949512,0.1012688152
Marijuana Use in the Past Month,18 or Older,2006-08,"Ohio Boards 22, 74, and 87",0.0604979487,0.0442577786,0.0821849278
Marijuana Use in the Past Month,18 to 25,2006-08,"Ohio Boards 22, 74, and 87",0.1687557782,0.1267123159,0.2212156103
Marijuana Use in the Past Month,26 or Older,2006-08,"Ohio Boards 22, 74, and 87",0.0391860278,0.0259301221,0.0588094317
Marijuana Use in the Past Month,12 or Older,2006-08,"Ohio Boards 23 and 45",0.050860869,0.0378487686,0.068030123
Marijuana Use in the Past Month,12 to 17,2006-08,"Ohio Boards 23 and 45",0.0646261913,0.0446576075,0.0926576909
Marijuana Use in the Past Month,18 or Older,2006-08,"Ohio Boards 23 and 45",0.0493031763,0.0362132975,0.0667966754
Marijuana Use in the Past Month,18 to 25,2006-08,"Ohio Boards 23 and 45",0.1530176891,0.1142691875,0.2019104643
Marijuana Use in the Past Month,26 or Older,2006-08,"Ohio Boards 23 and 45",0.0314891722,0.0210650803,0.0468249059
Marijuana Use in the Past Month,12 or Older,2006-08,"Ohio Boards 27, 71, and 73",0.0452256812,0.0337057353,0.0604366572
