outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Alcohol Use in the Past Month,26 or Older,2004-06,"Kentucky Communicare and River Valley",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Kentucky Four Rivers and Pennyroyal",0.4088256157,0.3482114636,0.4723446396
Alcohol Use in the Past Month,12 to 17,2004-06,"Kentucky Four Rivers and Pennyroyal",0.1791754283,0.1381164363,0.2291945216
Alcohol Use in the Past Month,18 or Older,2004-06,"Kentucky Four Rivers and Pennyroyal",0.4325185125,0.3665752381,0.5009428591
Alcohol Use in the Past Month,18 to 25,2004-06,"Kentucky Four Rivers and Pennyroyal",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Kentucky Four Rivers and Pennyroyal",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Kentucky Kentucky River, Mountain, and Pathways",0.2882671545,0.2401867879,0.3416445347
Alcohol Use in the Past Month,12 to 17,2004-06,"Kentucky Kentucky River, Mountain, and Pathways",0.1397786494,0.1082398025,0.1786660759
Alcohol Use in the Past Month,18 or Older,2004-06,"Kentucky Kentucky River, Mountain, and Pathways",0.3041756713,0.2515971512,0.3624210501
Alcohol Use in the Past Month,18 to 25,2004-06,"Kentucky Kentucky River, Mountain, and Pathways",0.4449421545,0.3802477264,0.5115581373
Alcohol Use in the Past Month,26 or Older,2004-06,"Kentucky Kentucky River, Mountain, and Pathways",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Kentucky Centerstone",0.518895918,0.4691778042,0.5682426236
Alcohol Use in the Past Month,12 to 17,2004-06,"Kentucky Centerstone",0.1736207413,0.1392444329,0.214370173
Alcohol Use in the Past Month,18 or Older,2004-06,"Kentucky Centerstone",0.5552909601,0.5005603306,0.6087123085
Alcohol Use in the Past Month,18 to 25,2004-06,"Kentucky Centerstone",0.6432698607,0.5820098803,0.7001767893
Alcohol Use in the Past Month,26 or Older,2004-06,"Kentucky Centerstone",0.5423386072,0.4822132146,0.601255492
Alcohol Use in the Past Month,12 or Older,2004-06,"Louisiana",0.4857766111,0.4588162318,0.5128200199
Alcohol Use in the Past Month,12 to 17,2004-06,"Louisiana",0.1743939959,0.1538704398,0.1970176171
Alcohol Use in the Past Month,18 or Older,2004-06,"Louisiana",0.5236520448,0.493577195,0.5535563381
Alcohol Use in the Past Month,18 to 25,2004-06,"Louisiana",0.5845807631,0.55182101,0.6166096253
Alcohol Use in the Past Month,26 or Older,2004-06,"Louisiana",0.5114818931,0.4768980994,0.5459561148
Alcohol Use in the Past Month,12 or Older,2004-06,"Louisiana Region 10 (Jefferson)",0.5595312882,0.4938236329,0.6232173393
Alcohol Use in the Past Month,12 to 17,2004-06,"Louisiana Region 10 (Jefferson)",0.1908699715,0.1468861379,0.2442535488
Alcohol Use in the Past Month,18 or Older,2004-06,"Louisiana Region 10 (Jefferson)",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Louisiana Region 10 (Jefferson)",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Louisiana Region 10 (Jefferson)",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Louisiana Regions 2 and 9",0.5333191505,0.4886198161,0.5774898546
Alcohol Use in the Past Month,12 to 17,2004-06,"Louisiana Regions 2 and 9",0.1960059965,0.1587943415,0.2394555307
Alcohol Use in the Past Month,18 or Older,2004-06,"Louisiana Regions 2 and 9",0.5750195118,0.5253207432,0.6232466795
Alcohol Use in the Past Month,18 to 25,2004-06,"Louisiana Regions 2 and 9",0.6006688036,0.5469598556,0.6520608932
Alcohol Use in the Past Month,26 or Older,2004-06,"Louisiana Regions 2 and 9",0.5695387816,0.511905738,0.6253472108
Alcohol Use in the Past Month,12 or Older,2004-06,"Louisiana Regions 7 and 8",0.4109996899,0.3608604947,0.4630581421
Alcohol Use in the Past Month,12 to 17,2004-06,"Louisiana Regions 7 and 8",0.1456312182,0.1150080249,0.1827248809
Alcohol Use in the Past Month,18 or Older,2004-06,"Louisiana Regions 7 and 8",0.4436902507,0.387797564,0.5010456062
Alcohol Use in the Past Month,18 to 25,2004-06,"Louisiana Regions 7 and 8",0.5480399863,0.485007407,0.6095681776
Alcohol Use in the Past Month,26 or Older,2004-06,"Louisiana Regions 7 and 8",0.4225950345,0.3596736287,0.4881327154
Alcohol Use in the Past Month,12 or Older,2004-06,"Louisiana Region 1",0.4812678769,0.413350214,0.5498849011
Alcohol Use in the Past Month,12 to 17,2004-06,"Louisiana Region 1",0.1349124353,0.0965687134,0.1853572938
Alcohol Use in the Past Month,18 or Older,2004-06,"Louisiana Region 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Louisiana Region 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Louisiana Region 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Louisiana Region 3",0.4886394651,0.4285046305,0.549104933
Alcohol Use in the Past Month,12 to 17,2004-06,"Louisiana Region 3",0.1760647779,0.1360621951,0.224768419
Alcohol Use in the Past Month,18 or Older,2004-06,"Louisiana Region 3",0.5299655296,0.4629080706,0.5959583108
Alcohol Use in the Past Month,18 to 25,2004-06,"Louisiana Region 3",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Louisiana Region 3",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Louisiana Region 4",0.4679994472,0.4078666867,0.5290763075
Alcohol Use in the Past Month,12 to 17,2004-06,"Louisiana Region 4",0.1771429067,0.1388366769,0.223277875
Alcohol Use in the Past Month,18 or Older,2004-06,"Louisiana Region 4",0.5051940625,0.4380600041,0.5721413454
Alcohol Use in the Past Month,18 to 25,2004-06,"Louisiana Region 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Louisiana Region 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Louisiana Regions 5 and 6",0.4709594543,0.4153510849,0.5272981369
Alcohol Use in the Past Month,12 to 17,2004-06,"Louisiana Regions 5 and 6",0.1988992615,0.1563809297,0.2495581341
Alcohol Use in the Past Month,18 or Older,2004-06,"Louisiana Regions 5 and 6",0.5031969103,0.4416540109,0.5646430909
Alcohol Use in the Past Month,18 to 25,2004-06,"Louisiana Regions 5 and 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Louisiana Regions 5 and 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Maine",0.5263262926,0.4991368526,0.5533604943
Alcohol Use in the Past Month,12 to 17,2004-06,"Maine",0.1865693304,0.164506866,0.2108439588
Alcohol Use in the Past Month,18 or Older,2004-06,"Maine",0.5619895239,0.5321593724,0.5913781354
Alcohol Use in the Past Month,18 to 25,2004-06,"Maine",0.6568965414,0.6269825338,0.6856144988
Alcohol Use in the Past Month,26 or Older,2004-06,"Maine",0.5476636539,0.5141627458,0.5807381866
Alcohol Use in the Past Month,12 or Older,2004-06,"Maine Cumberland",0.6094034276,0.560395719,0.6562985255
Alcohol Use in the Past Month,12 to 17,2004-06,"Maine Cumberland",0.1932959338,0.1531407041,0.2409841205
Alcohol Use in the Past Month,18 or Older,2004-06,"Maine Cumberland",0.651097583,0.5973240169,0.7012813545
Alcohol Use in the Past Month,18 to 25,2004-06,"Maine Cumberland",0.7200704857,0.664451354,0.7696662806
Alcohol Use in the Past Month,26 or Older,2004-06,"Maine Cumberland",0.6405043311,0.5806127624,0.69631648
Alcohol Use in the Past Month,12 or Older,2004-06,"Maine Aroostook/Downeast",0.4648185007,0.4021179437,0.5286511295
Alcohol Use in the Past Month,12 to 17,2004-06,"Maine Aroostook/Downeast",0.1843635457,0.1423662718,0.2353500324
Alcohol Use in the Past Month,18 or Older,2004-06,"Maine Aroostook/Downeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Maine Aroostook/Downeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Maine Aroostook/Downeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Maine Central",0.457727746,0.394764436,0.5220709672
Alcohol Use in the Past Month,12 to 17,2004-06,"Maine Central",0.1811282035,0.1418168275,0.228435988
Alcohol Use in the Past Month,18 or Older,2004-06,"Maine Central",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Maine Central",0.6135867543,0.5475693335,0.6756767331
Alcohol Use in the Past Month,26 or Older,2004-06,"Maine Central",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Maine Penquis",0.5311235545,0.4699553209,0.5913706447
Alcohol Use in the Past Month,12 to 17,2004-06,"Maine Penquis",0.1905411312,0.1476159748,0.2423988161
Alcohol Use in the Past Month,18 or Older,2004-06,"Maine Penquis",0.5685678965,0.5011701449,0.6335183677
Alcohol Use in the Past Month,18 to 25,2004-06,"Maine Penquis",0.6731376782,0.6102471677,0.7303640467
Alcohol Use in the Past Month,26 or Older,2004-06,"Maine Penquis",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Maine Western",0.4979728277,0.4403568245,0.5556427173
Alcohol Use in the Past Month,12 to 17,2004-06,"Maine Western",0.19497489,0.1526748104,0.245597679
Alcohol Use in the Past Month,18 or Older,2004-06,"Maine Western",0.5308899406,0.4678104642,0.5929975634
Alcohol Use in the Past Month,18 to 25,2004-06,"Maine Western",0.6279379506,0.5643965613,0.6873451264
Alcohol Use in the Past Month,26 or Older,2004-06,"Maine Western",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Maine Midcoast",0.5211897215,0.453856442,0.5877617681
Alcohol Use in the Past Month,12 to 17,2004-06,"Maine Midcoast",0.188864655,0.1467945999,0.2396056793
Alcohol Use in the Past Month,18 or Older,2004-06,"Maine Midcoast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Maine Midcoast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Maine Midcoast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Maine York",0.5461252027,0.4892171736,0.6018529518
Alcohol Use in the Past Month,12 to 17,2004-06,"Maine York",0.1706718795,0.1335781205,0.215504249
Alcohol Use in the Past Month,18 or Older,2004-06,"Maine York",0.5852488674,0.5227128198,0.6451535467
Alcohol Use in the Past Month,18 to 25,2004-06,"Maine York",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Maine York",0.5727159309,0.5046009557,0.6381808514
Alcohol Use in the Past Month,12 or Older,2004-06,"Maryland",0.5289174068,0.5010111857,0.5566440294
Alcohol Use in the Past Month,12 to 17,2004-06,"Maryland",0.1572739795,0.1384547668,0.1781223062
Alcohol Use in the Past Month,18 or Older,2004-06,"Maryland",0.5730762033,0.5421074145,0.6034824815
Alcohol Use in the Past Month,18 to 25,2004-06,"Maryland",0.6279995868,0.5958480499,0.6590569115
Alcohol Use in the Past Month,26 or Older,2004-06,"Maryland",0.5641385619,0.5294418729,0.5982183717
Alcohol Use in the Past Month,12 or Older,2004-06,"Maryland Anne Arundel",0.5598854044,0.490071319,0.6274082025
Alcohol Use in the Past Month,12 to 17,2004-06,"Maryland Anne Arundel",0.1745584369,0.1337030981,0.2246603004
Alcohol Use in the Past Month,18 or Older,2004-06,"Maryland Anne Arundel",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Maryland Anne Arundel",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Maryland Anne Arundel",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Maryland Northeast",0.5616243275,0.4932538925,0.6277321458
Alcohol Use in the Past Month,12 to 17,2004-06,"Maryland Northeast",0.1888457864,0.1449494083,0.2422691332
Alcohol Use in the Past Month,18 or Older,2004-06,"Maryland Northeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Maryland Northeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Maryland Northeast",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Maryland South",0.5191520585,0.4570529115,0.5806650731
Alcohol Use in the Past Month,12 to 17,2004-06,"Maryland South",0.1657112272,0.1280513049,0.2117571305
Alcohol Use in the Past Month,18 or Older,2004-06,"Maryland South",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Maryland South",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Maryland South",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Maryland West",0.5028289106,0.4366796548,0.5688792831
Alcohol Use in the Past Month,12 to 17,2004-06,"Maryland West",0.1726212345,0.1328706119,0.2212299441
Alcohol Use in the Past Month,18 or Older,2004-06,"Maryland West",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Maryland West",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Maryland West",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Maryland Baltimore City",0.4487880368,0.391203156,0.5077794137
Alcohol Use in the Past Month,12 to 17,2004-06,"Maryland Baltimore City",0.1302140613,0.0982241191,0.1706509886
Alcohol Use in the Past Month,18 or Older,2004-06,"Maryland Baltimore City",0.4877780622,0.4237168927,0.5522432581
Alcohol Use in the Past Month,18 to 25,2004-06,"Maryland Baltimore City",0.5702754931,0.5019147039,0.6360571653
Alcohol Use in the Past Month,26 or Older,2004-06,"Maryland Baltimore City",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Maryland Montgomery",0.572931854,0.5141347069,0.6297378796
Alcohol Use in the Past Month,12 to 17,2004-06,"Maryland Montgomery",0.1716259537,0.1337580984,0.2175223957
Alcohol Use in the Past Month,18 or Older,2004-06,"Maryland Montgomery",0.6156063074,0.5507492191,0.6765982813
Alcohol Use in the Past Month,18 to 25,2004-06,"Maryland Montgomery",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Maryland Montgomery",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Maryland Prince George's",0.4271964916,0.3710135455,0.4853226725
Alcohol Use in the Past Month,12 to 17,2004-06,"Maryland Prince George's",0.0968693224,0.0709238925,0.1309681667
Alcohol Use in the Past Month,18 or Older,2004-06,"Maryland Prince George's",0.468594927,0.4059051228,0.532291947
Alcohol Use in the Past Month,18 to 25,2004-06,"Maryland Prince George's",0.5353327746,0.4677686806,0.6016244879
Alcohol Use in the Past Month,26 or Older,2004-06,"Maryland Prince George's",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Maryland Baltimore County",0.5809524983,0.5189982398,0.6404550794
Alcohol Use in the Past Month,12 to 17,2004-06,"Maryland Baltimore County",0.1659018001,0.1278891352,0.2124605082
Alcohol Use in the Past Month,18 or Older,2004-06,"Maryland Baltimore County",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Maryland Baltimore County",0.6710284543,0.6090814379,0.7275500445
Alcohol Use in the Past Month,26 or Older,2004-06,"Maryland Baltimore County",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Maryland North Central",0.6178574903,0.551567411,0.6800328489
Alcohol Use in the Past Month,12 to 17,2004-06,"Maryland North Central",0.1930750772,0.147443752,0.2487087971
Alcohol Use in the Past Month,18 or Older,2004-06,"Maryland North Central",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Maryland North Central",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Maryland North Central",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Massachusetts",0.5940457383,0.5674084756,0.6201408492
Alcohol Use in the Past Month,12 to 17,2004-06,"Massachusetts",0.1917732315,0.1689020681,0.2169330184
Alcohol Use in the Past Month,18 or Older,2004-06,"Massachusetts",0.6362123186,0.6068690925,0.6645759074
Alcohol Use in the Past Month,18 to 25,2004-06,"Massachusetts",0.7106083698,0.6800811983,0.7393390628
Alcohol Use in the Past Month,26 or Older,2004-06,"Massachusetts",0.6239914989,0.5911161292,0.6557629103
Alcohol Use in the Past Month,12 or Older,2004-06,"Massachusetts Boston",0.5616103177,0.5078565186,0.6139558757
Alcohol Use in the Past Month,12 to 17,2004-06,"Massachusetts Boston",0.1647574518,0.1243584487,0.2150572009
Alcohol Use in the Past Month,18 or Older,2004-06,"Massachusetts Boston",0.6015923257,0.5429220374,0.6574827926
Alcohol Use in the Past Month,18 to 25,2004-06,"Massachusetts Boston",0.6791577798,0.618914797,0.733970836
Alcohol Use in the Past Month,26 or Older,2004-06,"Massachusetts Boston",0.5813855136,0.5136485666,0.6461867868
Alcohol Use in the Past Month,12 or Older,2004-06,"Massachusetts Central",0.5805574333,0.5212915912,0.637587014
Alcohol Use in the Past Month,12 to 17,2004-06,"Massachusetts Central",0.1818929555,0.138953635,0.2344877936
Alcohol Use in the Past Month,18 or Older,2004-06,"Massachusetts Central",0.6264950193,0.5609905189,0.6876672559
Alcohol Use in the Past Month,18 to 25,2004-06,"Massachusetts Central",0.7216690396,0.6564391207,0.7786895249
Alcohol Use in the Past Month,26 or Older,2004-06,"Massachusetts Central",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Massachusetts Metrowest",0.6359628142,0.5864923588,0.6827166087
Alcohol Use in the Past Month,12 to 17,2004-06,"Massachusetts Metrowest",0.1844488422,0.1477981576,0.2277590835
Alcohol Use in the Past Month,18 or Older,2004-06,"Massachusetts Metrowest",0.6777682936,0.6236805286,0.7274789872
